feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,-0.04165588483390825
-1.0405439391575344,0.47469708846320197,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,-0.8554378044867947
-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,-0.4706420835189119
-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,-0.3427861508643793,-0.32474902659194593
-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,-0.9884278979131675
-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,1.0263625202936948
0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,0.362010434015523
0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.7928065930320535
-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.1059933699072981,-0.9620911163416273,0.5671747056388299
0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,-1.017018017280287
-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,0.07120719273852
0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,1.0105569210286938
-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,-0.10224583311220214
1.08528700444591,0.36653140723722993,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,0.7910835314153283
0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,-1.21671204122192
